CustomerID,Platform,Plan,MonthlyFee,TenureMonths,WatchHours,SessionsPerWeek,AvgWatchTimePerSession,SupportTickets,Churn,Country,City,Gender,Age,PaymentMethod,DiscountApplied,PromoCodeUsed,AcquisitionChannel,AppRating,SubscriptionStartDate,SubscriptionEndDate,DeviceType,RefundRequested,UpsellEligible,LastLoginDate,GenresWatched,FavoriteGenre,IssueTypeMostFrequent,SatisfactionScore,BingeSessions,SubscriptionDurationDays,ChurnTimeSinceStart,TotalRevenue,Action,Drama,Comedy,Thriller,Romance,Horror,Documentary,Sci-Fi
CUST08933,Hotstar,Premium,499.0,2,42.1,6,7.0,2,0,India,Bangalore,Male,57,Wallet,1,0,Organic,3.8,2021-03-11,,Tablet,0,0,2023-11-07,"Action, Drama, Thriller, Romance",Romance,Billing,8.4,3,1025,,998.0,1,1,0,1,1,0,0,0
CUST08934,Amazon Prime,Monthly,179.0,21,53.3,4,13.3,0,0,Australia,Melbourne,Female,54,UPI,1,1,Organic,3.9,2022-04-29,,Tablet,0,0,2023-10-24,"Drama, Thriller",Drama,,7.7,1,611,,3759.0,0,1,0,1,0,0,0,0
CUST08935,Netflix,Basic,199.0,2,36.2,5,7.2,0,1,India,Bangalore,Female,48,Wallet,0,0,Ads,4.6,2022-05-30,2022-07-30,Mobile,0,0,2023-10-16,"Drama, Comedy",Drama,,7.3,2,61,61.0,398.0,0,1,1,0,0,0,0,0
CUST08936,Hotstar,Super,299.0,48,32.8,0,32.8,0,0,USA,Los Angeles,Male,50,Credit Card,0,0,Referral,4.2,2023-04-27,,TV,0,0,2023-12-15,Sci-Fi,Sci-Fi,,6.8,2,248,,14352.0,0,0,0,0,0,0,0,1
CUST08937,Hotstar,Super,299.0,18,21.7,5,4.3,0,0,USA,Houston,Female,23,Credit Card,0,0,Organic,5.0,2020-10-20,,Tablet,0,0,2023-12-31,"Drama, Thriller",Thriller,,10.0,0,1167,,5382.0,0,1,0,1,0,0,0,0
CUST08938,Amazon Prime,Monthly,179.0,57,41.1,6,6.9,1,0,India,Bangalore,Other,29,Credit Card,0,0,App Store,3.8,2022-09-05,,Tablet,0,0,2023-12-19,"Action, Drama, Comedy, Romance, Horror, Documentary",Documentary,Technical,7.6,0,482,,10203.0,1,1,1,0,1,1,1,0
CUST08939,Amazon Prime,Monthly,179.0,51,62.8,4,15.7,0,0,USA,Los Angeles,Female,25,UPI,0,0,Referral,3.5,2018-05-03,,TV,0,1,2023-11-14,"Thriller, Romance, Sci-Fi",Thriller,,7.6,2,2068,,9129.0,0,0,0,1,1,0,0,1
CUST08940,Netflix,Premium,499.0,13,69.4,6,11.6,0,0,India,Hyderabad,Male,49,Debit Card,0,1,App Store,3.4,2019-07-21,,Desktop,0,0,2023-11-18,Drama,Drama,,8.7,4,1624,,6487.0,0,1,0,0,0,0,0,0
CUST08941,Amazon Prime,Annual,124.92,25,7.3,6,1.2,0,1,UK,Birmingham,Female,32,UPI,1,1,Organic,3.3,2019-12-26,2022-01-26,TV,0,0,2023-10-12,"Comedy, Horror",Horror,,5.7,2,762,762.0,3122.92,0,0,1,0,0,1,0,0
CUST08942,Hotstar,Premium,499.0,55,54.8,1,54.8,0,0,USA,Chicago,Male,40,UPI,0,0,Referral,4.3,2020-02-04,,Tablet,0,0,2023-12-25,Thriller,Thriller,,6.6,2,1426,,27445.0,0,0,0,1,0,0,0,0
CUST08943,Amazon Prime,Monthly,179.0,30,38.7,4,9.7,0,0,India,Mumbai,Female,51,Wallet,0,0,Organic,3.9,2020-02-27,,Desktop,0,0,2023-10-22,"Action, Drama, Romance, Documentary",Drama,,8.6,3,1403,,5370.0,1,1,0,0,1,0,1,0
CUST08944,Amazon Prime,Monthly,179.0,56,28.0,6,4.7,1,0,Other,Berlin,Female,41,Debit Card,0,1,Ads,3.4,2018-08-01,,Desktop,0,0,2023-11-24,,,Technical,7.5,2,1978,,10024.0,0,0,0,0,0,0,0,0
CUST08945,Amazon Prime,Annual,124.92,12,54.9,3,18.3,0,1,India,Hyderabad,Male,42,Wallet,1,0,Ads,5.0,2018-06-22,2019-06-22,Tablet,0,0,2023-12-04,"Thriller, Sci-Fi",Thriller,,9.9,2,365,365.0,1499.0,0,0,0,1,0,0,0,1
CUST08946,Amazon Prime,Monthly,179.0,39,52.3,7,7.5,1,0,USA,Miami,Male,53,Wallet,0,0,App Store,4.6,2019-09-30,,TV,0,0,2023-12-16,Documentary,Documentary,Content,9.2,0,1553,,6981.0,0,0,0,0,0,0,1,0
CUST08947,Netflix,Basic,199.0,57,36.9,5,7.4,0,0,India,Hyderabad,Male,51,UPI,0,0,Referral,4.7,2019-01-06,,TV,0,1,2023-10-02,"Action, Thriller, Romance, Horror",Romance,,10.0,2,1820,,11343.0,1,0,0,1,1,1,0,0
CUST08948,Hotstar,Super,299.0,25,63.8,3,21.3,0,0,India,Hyderabad,Male,43,Wallet,0,1,Organic,5.0,2023-12-03,,TV,0,1,2023-12-20,"Action, Drama, Sci-Fi",Sci-Fi,,9.3,0,28,,7475.0,1,1,0,0,0,0,0,1
CUST08949,Netflix,Premium,499.0,13,49.7,4,12.4,0,0,USA,Houston,Female,49,Credit Card,0,0,Organic,4.8,2023-01-13,,TV,0,0,2023-12-09,Action,Action,,10.0,5,352,,6487.0,1,0,0,0,0,0,0,0
CUST08950,Amazon Prime,Monthly,179.0,60,44.5,4,11.1,0,0,Australia,Brisbane,Female,40,Debit Card,0,0,Organic,4.5,2023-08-10,,TV,0,0,2023-12-12,"Thriller, Romance, Sci-Fi",Thriller,,8.1,0,143,,10740.0,0,0,0,1,1,0,0,1
CUST08951,Netflix,Premium,499.0,15,57.4,3,19.1,0,0,USA,Miami,Female,27,Debit Card,0,0,Organic,3.3,2018-03-12,,TV,0,0,2023-10-02,"Drama, Thriller, Documentary",Thriller,,7.4,0,2120,,7485.0,0,1,0,1,0,0,1,0
CUST08952,Hotstar,Mobile,149.0,35,13.3,9,1.5,1,1,UK,London,Male,62,Credit Card,0,0,Organic,5.0,2018-07-18,2021-06-18,Tablet,0,0,2023-11-27,"Thriller, Romance",Thriller,Content,10.0,2,1066,1066.0,5215.0,0,0,0,1,1,0,0,0
CUST08953,Netflix,Standard,499.0,50,22.9,3,7.6,1,0,Other,Berlin,Other,33,Credit Card,0,1,Organic,3.8,2021-05-19,,TV,0,1,2023-11-12,"Action, Drama, Documentary, Sci-Fi",Action,Technical,9.9,0,956,,24950.0,1,1,0,0,0,0,1,1
CUST08954,Netflix,Premium,499.0,26,0.0,5,0.0,1,0,USA,Houston,Male,31,UPI,0,0,App Store,3.8,2023-02-20,,Tablet,0,0,2023-12-30,"Drama, Comedy, Thriller, Sci-Fi",Comedy,Content,9.6,1,314,,12974.0,0,1,1,1,0,0,0,1
CUST08955,Netflix,Premium,499.0,15,39.8,5,8.0,0,0,Other,Berlin,Male,59,Wallet,0,1,Organic,4.9,2019-05-31,,TV,0,1,2023-11-20,"Comedy, Horror",Horror,,8.2,0,1675,,7485.0,0,0,1,0,0,1,0,0
CUST08956,Amazon Prime,Annual,124.92,26,35.9,4,9.0,0,0,USA,Miami,Female,53,UPI,0,1,Organic,3.0,2020-04-02,,Desktop,0,1,2023-10-08,"Action, Drama, Sci-Fi",Drama,,6.2,1,1368,,3247.83,1,1,0,0,0,0,0,1
CUST08957,Netflix,Basic,199.0,58,47.5,5,9.5,1,0,India,Delhi,Male,38,UPI,1,0,Ads,4.0,2023-06-06,,TV,0,0,2023-12-25,"Action, Drama, Comedy, Thriller, Romance, Horror",Drama,Billing,8.0,0,208,,11542.0,1,1,1,1,1,1,0,0
CUST08958,Hotstar,Mobile,149.0,38,53.4,8,6.7,1,0,USA,Miami,Male,43,Wallet,0,0,Referral,3.3,2019-05-31,,Tablet,0,0,2023-12-11,"Action, Comedy, Romance",Comedy,Billing,6.2,1,1675,,5662.0,1,0,1,0,1,0,0,0
CUST08959,Hotstar,Mobile,149.0,54,38.2,4,9.6,0,0,UK,Manchester,Male,26,Debit Card,0,0,Referral,3.8,2020-10-05,,Desktop,0,0,2023-12-07,"Thriller, Horror, Documentary",Horror,,9.3,1,1182,,8046.0,0,0,0,1,0,1,1,0
CUST08960,Hotstar,Super,299.0,57,18.3,7,2.6,1,1,India,Mumbai,Female,58,Credit Card,0,0,Ads,3.6,2018-02-21,2022-11-21,Desktop,0,0,2023-10-07,"Thriller, Romance",Thriller,Billing,7.8,3,1734,1734.0,17043.0,0,0,0,1,1,0,0,0
CUST08961,Hotstar,Super,299.0,39,29.8,7,4.3,0,0,India,Delhi,Male,31,Wallet,1,0,App Store,3.5,2023-12-27,,Mobile,0,0,2023-11-08,Action,Action,,7.2,2,4,,11661.0,1,0,0,0,0,0,0,0
CUST08962,Netflix,Premium,499.0,44,26.1,5,5.2,0,0,India,Chennai,Male,37,Wallet,1,1,Organic,3.8,2020-06-28,,Desktop,0,1,2023-11-27,"Action, Comedy, Thriller, Romance, Sci-Fi",Action,,5.4,3,1281,,21956.0,1,0,1,1,1,0,0,1
CUST08963,Netflix,Premium,499.0,50,59.9,6,10.0,0,0,Canada,Montreal,Male,58,Debit Card,0,0,Referral,5.0,2020-10-03,,Tablet,0,1,2023-12-09,Drama,Drama,,10.0,5,1184,,24950.0,0,1,0,0,0,0,0,0
CUST08964,Hotstar,Premium,499.0,8,23.7,4,5.9,0,0,India,Hyderabad,Male,41,Credit Card,0,0,Ads,4.6,2019-04-11,,Tablet,0,0,2023-12-23,"Drama, Thriller, Horror",Horror,,7.9,3,1725,,3992.0,0,1,0,1,0,1,0,0
CUST08965,Hotstar,Mobile,149.0,47,28.1,4,7.0,0,0,Canada,Toronto,Male,42,Wallet,1,0,Ads,3.6,2019-03-28,,Tablet,0,0,2023-12-10,"Horror, Sci-Fi",Sci-Fi,,7.6,2,1739,,7003.0,0,0,0,0,0,1,0,1
CUST08966,Amazon Prime,Annual,124.92,5,20.5,7,2.9,1,0,India,Hyderabad,Male,39,Wallet,0,0,Organic,3.5,2020-07-29,,Desktop,0,0,2023-12-10,"Drama, Thriller, Documentary",Thriller,Billing,6.0,1,1250,,624.58,0,1,0,1,0,0,1,0
CUST08967,Netflix,Standard,499.0,7,23.4,6,3.9,0,1,India,Mumbai,Female,62,Wallet,1,0,Referral,4.4,2022-06-08,2023-01-08,TV,0,1,2023-11-12,"Drama, Thriller, Sci-Fi",Drama,,10.0,1,214,214.0,3493.0,0,1,0,1,0,0,0,1
CUST08968,Amazon Prime,Annual,124.92,40,33.8,7,4.8,0,0,Other,Singapore,Female,30,UPI,1,1,App Store,4.0,2018-06-21,,Tablet,0,0,2023-11-14,"Action, Drama",Action,,9.0,1,2019,,4996.67,1,1,0,0,0,0,0,0
CUST08969,Netflix,Basic,199.0,42,28.4,3,9.5,0,0,USA,Miami,Male,44,Wallet,1,0,App Store,3.5,2019-10-28,,Desktop,0,0,2023-11-21,"Comedy, Romance, Horror",Romance,,6.5,1,1525,,8358.0,0,0,1,0,1,1,0,0
CUST08970,Amazon Prime,Monthly,179.0,51,41.5,6,6.9,0,0,India,Mumbai,Male,46,Credit Card,0,1,Referral,3.9,2018-06-10,,Mobile,0,0,2023-10-26,"Comedy, Thriller, Horror",Horror,,6.9,5,2030,,9129.0,0,0,1,1,0,1,0,0
CUST08971,Hotstar,Super,299.0,48,86.4,4,21.6,0,0,UK,Manchester,Male,51,Credit Card,0,0,Organic,4.8,2018-05-14,,Mobile,0,0,2023-12-06,"Drama, Comedy, Documentary, Sci-Fi",Sci-Fi,,9.6,0,2057,,14352.0,0,1,1,0,0,0,1,1
CUST08972,Hotstar,Premium,499.0,45,60.1,5,12.0,1,0,India,Hyderabad,Male,63,UPI,1,0,Organic,2.6,2021-11-11,,Desktop,0,0,2023-11-16,"Drama, Comedy, Romance, Horror, Sci-Fi",Horror,Billing,6.2,3,780,,22455.0,0,1,1,0,1,1,0,1
CUST08973,Hotstar,Super,299.0,3,57.6,0,57.6,1,0,Canada,Vancouver,Male,50,Debit Card,0,1,Ads,4.8,2022-07-14,,Tablet,0,0,2023-10-13,"Action, Drama, Comedy, Thriller",Comedy,Technical,9.6,0,535,,897.0,1,1,1,1,0,0,0,0
CUST08974,Hotstar,Mobile,149.0,53,33.3,6,5.6,0,0,USA,Los Angeles,Male,55,Wallet,0,0,App Store,3.3,2019-08-07,,Tablet,0,0,2023-12-14,"Action, Thriller, Romance, Horror, Documentary, Sci-Fi",Thriller,,5.9,0,1607,,7897.0,1,0,0,1,1,1,1,1
CUST08975,Hotstar,Mobile,149.0,47,20.7,4,5.2,1,0,UK,Manchester,Female,63,Wallet,0,0,Organic,3.7,2020-11-25,,Tablet,0,0,2023-11-03,"Comedy, Thriller",Thriller,Technical,7.3,1,1131,,7003.0,0,0,1,1,0,0,0,0
CUST08976,Netflix,Standard,499.0,3,0.0,6,0.0,0,0,India,Hyderabad,Female,41,Debit Card,0,0,Referral,4.5,2022-05-29,,Tablet,0,1,2023-12-23,"Horror, Sci-Fi",Sci-Fi,,9.3,2,581,,1497.0,0,0,0,0,0,1,0,1
CUST08977,Netflix,Standard,499.0,8,57.1,1,57.1,0,1,India,Delhi,Female,29,Wallet,0,0,Organic,5.0,2023-08-02,2024-04-02,Tablet,0,1,2023-12-02,"Drama, Thriller",Drama,,10.0,4,244,244.0,3992.0,0,1,0,1,0,0,0,0
CUST08978,Netflix,Basic,199.0,22,34.2,5,6.8,0,0,India,Bangalore,Female,25,Credit Card,1,1,Ads,3.2,2021-06-12,,Mobile,0,1,2023-10-11,Comedy,Comedy,,8.5,4,932,,4378.0,0,0,1,0,0,0,0,0
CUST08979,Hotstar,Mobile,149.0,42,49.1,1,49.1,0,0,Canada,Toronto,Other,54,Credit Card,0,0,Ads,4.6,2020-10-11,,Tablet,0,0,2023-10-14,"Action, Horror, Sci-Fi",Action,,10.0,2,1176,,6258.0,1,0,0,0,0,1,0,1
CUST08980,Netflix,Premium,499.0,8,33.3,7,4.8,0,1,UK,London,Male,21,Wallet,1,0,Referral,3.2,2023-12-16,2024-08-16,Tablet,0,0,2023-10-03,"Comedy, Thriller, Sci-Fi",Thriller,,6.3,2,244,244.0,3992.0,0,0,1,1,0,0,0,1
CUST08981,Amazon Prime,Annual,124.92,32,46.8,3,15.6,0,0,India,Bangalore,Male,38,Credit Card,0,0,Organic,3.7,2023-11-02,,Tablet,0,1,2023-11-28,"Action, Thriller, Horror",Thriller,,8.1,0,59,,3997.33,1,0,0,1,0,1,0,0
CUST08982,Netflix,Premium,499.0,25,54.5,6,9.1,0,0,Canada,Toronto,Male,58,Debit Card,0,0,App Store,4.8,2018-07-27,,Tablet,0,0,2023-10-28,"Documentary, Sci-Fi",Documentary,,9.3,0,1983,,12475.0,0,0,0,0,0,0,1,1
CUST08983,Amazon Prime,Annual,124.92,32,39.0,7,5.6,2,0,USA,New York,Male,58,Wallet,0,1,Ads,3.5,2019-06-01,,TV,0,1,2023-10-13,"Action, Sci-Fi",Sci-Fi,Content,6.8,0,1674,,3997.33,1,0,0,0,0,0,0,1
CUST08984,Amazon Prime,Annual,124.92,36,54.5,7,7.8,0,0,USA,Miami,Female,62,Credit Card,0,1,Ads,3.8,2018-04-17,,Desktop,0,0,2023-10-03,Horror,Horror,,9.0,2,2084,,4497.0,0,0,0,0,0,1,0,0
CUST08985,Hotstar,Mobile,149.0,57,50.3,4,12.6,0,0,India,Hyderabad,Male,52,Wallet,0,0,Referral,4.1,2021-08-30,,Tablet,0,0,2023-12-05,"Action, Romance",Action,,8.0,2,853,,8493.0,1,0,0,0,1,0,0,0
CUST08986,Hotstar,Super,299.0,1,14.5,6,2.4,0,0,India,Delhi,Male,33,Wallet,1,0,App Store,5.0,2022-03-08,,Tablet,0,1,2023-11-16,"Drama, Thriller, Romance",Romance,,10.0,1,663,,299.0,0,1,0,1,1,0,0,0
CUST08987,Netflix,Standard,499.0,60,59.5,5,11.9,0,0,USA,Chicago,Female,43,Debit Card,1,0,Referral,3.0,2019-03-18,,Desktop,0,1,2023-10-19,Thriller,Thriller,,7.7,0,1749,,29940.0,0,0,0,1,0,0,0,0
CUST08988,Amazon Prime,Annual,124.92,21,13.8,4,3.5,0,0,India,Hyderabad,Male,47,Debit Card,1,0,Ads,3.1,2022-10-05,,TV,0,0,2023-12-30,"Action, Romance",Romance,,5.8,4,452,,2623.25,1,0,0,0,1,0,0,0
CUST08989,Netflix,Basic,199.0,35,33.0,7,4.7,0,0,Other,Singapore,Female,36,Debit Card,0,1,App Store,4.6,2018-04-24,,Mobile,0,1,2023-12-12,"Drama, Thriller, Romance, Documentary",Drama,,8.5,1,2077,,6965.0,0,1,0,1,1,0,1,0
CUST08990,Netflix,Premium,499.0,56,16.4,4,4.1,1,0,India,Hyderabad,Male,26,Credit Card,0,0,Ads,3.2,2023-01-21,,Tablet,0,0,2023-12-15,"Action, Romance, Horror, Documentary",Romance,Content,5.9,2,344,,27944.0,1,0,0,0,1,1,1,0
CUST08991,Hotstar,Super,299.0,11,22.7,3,7.6,0,0,India,Chennai,Female,30,Wallet,0,0,Ads,3.0,2021-08-22,,Mobile,0,0,2023-12-01,"Comedy, Romance, Horror, Documentary",Horror,,6.1,2,861,,3289.0,0,0,1,0,1,1,1,0
CUST08992,Amazon Prime,Annual,124.92,35,28.4,4,7.1,0,0,USA,Miami,Female,27,Credit Card,1,0,Referral,4.3,2023-11-19,,Tablet,0,0,2023-10-17,"Action, Thriller, Romance",Romance,,7.6,2,42,,4372.08,1,0,0,1,1,0,0,0
CUST08993,Hotstar,Premium,499.0,16,22.5,7,3.2,0,0,Other,Singapore,Female,54,Debit Card,0,0,App Store,3.3,2022-08-10,,Mobile,0,1,2023-10-10,"Action, Horror",Action,,5.9,1,508,,7984.0,1,0,0,0,0,1,0,0
CUST08994,Amazon Prime,Annual,124.92,25,2.1,4,0.5,3,1,USA,New York,Male,29,Credit Card,1,0,Organic,4.0,2018-12-08,2021-01-08,TV,0,0,2023-10-31,"Thriller, Horror, Documentary, Sci-Fi",Thriller,Billing,6.2,3,762,762.0,3122.92,0,0,0,1,0,1,1,1
CUST08995,Amazon Prime,Annual,124.92,31,74.4,3,24.8,1,0,India,Delhi,Male,38,Wallet,1,1,Referral,3.2,2021-07-30,,Mobile,0,0,2023-10-04,"Comedy, Thriller, Romance, Documentary",Documentary,Content,6.0,1,884,,3872.42,0,0,1,1,1,0,1,0
CUST08996,Netflix,Standard,499.0,21,29.3,3,9.8,0,0,UK,Birmingham,Male,34,Credit Card,0,0,Referral,5.0,2020-04-28,,Tablet,0,0,2023-10-25,"Drama, Thriller, Sci-Fi",Sci-Fi,,7.6,1,1342,,10479.0,0,1,0,1,0,0,0,1
CUST08997,Netflix,Basic,199.0,5,35.6,3,11.9,1,0,USA,Houston,Male,47,UPI,1,0,Referral,4.2,2021-02-14,,Desktop,0,1,2023-10-05,"Drama, Comedy",Drama,Technical,8.2,1,1050,,995.0,0,1,1,0,0,0,0,0
CUST08998,Netflix,Premium,499.0,48,53.8,5,10.8,0,1,India,Bangalore,Female,35,Credit Card,0,0,Referral,4.3,2018-12-09,2022-12-09,Desktop,0,0,2023-12-04,,,,7.9,2,1461,1461.0,23952.0,0,0,0,0,0,0,0,0
CUST08999,Amazon Prime,Annual,124.92,38,10.2,6,1.7,1,0,India,Delhi,Female,50,UPI,1,1,Referral,3.5,2019-07-05,,Mobile,0,1,2023-12-08,"Romance, Horror, Sci-Fi",Sci-Fi,Content,5.3,2,1640,,4746.83,0,0,0,0,1,1,0,1
CUST09000,Hotstar,Premium,499.0,48,35.3,6,5.9,0,1,India,Bangalore,Female,62,Credit Card,0,0,App Store,3.3,2019-08-19,2023-08-19,Tablet,0,0,2023-10-15,Sci-Fi,Sci-Fi,,7.5,1,1461,1461.0,23952.0,0,0,0,0,0,0,0,1
CUST09001,Hotstar,Mobile,149.0,35,46.5,3,15.5,0,0,UK,Birmingham,Male,64,Debit Card,1,0,Organic,5.0,2023-09-07,,Mobile,0,0,2023-10-04,"Drama, Comedy, Horror, Sci-Fi",Comedy,,10.0,3,115,,5215.0,0,1,1,0,0,1,0,1
CUST09002,Netflix,Premium,499.0,55,46.5,2,23.3,0,0,USA,Chicago,Male,55,Wallet,0,1,Referral,3.8,2020-11-12,,Tablet,0,1,2023-11-18,"Romance, Horror, Documentary",Romance,,7.4,2,1144,,27445.0,0,0,0,0,1,1,1,0
CUST09003,Hotstar,Mobile,149.0,22,70.7,3,23.6,0,1,USA,Miami,Female,64,Debit Card,0,0,Organic,5.0,2020-12-21,2022-10-21,TV,0,1,2023-12-19,Comedy,Comedy,,10.0,1,669,669.0,3278.0,0,0,1,0,0,0,0,0
CUST09004,Hotstar,Premium,499.0,46,45.3,5,9.1,1,0,Australia,Brisbane,Female,30,Wallet,1,0,Referral,3.1,2018-03-19,,TV,0,1,2023-11-28,Documentary,Documentary,Billing,5.2,1,2113,,22954.0,0,0,0,0,0,0,1,0
CUST09005,Netflix,Premium,499.0,4,38.2,7,5.5,1,0,India,Hyderabad,Female,46,Debit Card,1,0,App Store,4.7,2019-03-17,,Desktop,0,0,2023-12-12,Action,Action,Billing,10.0,1,1750,,1996.0,1,0,0,0,0,0,0,0
CUST09006,Netflix,Standard,499.0,11,53.9,5,10.8,1,0,Other,Singapore,Male,27,Debit Card,0,1,App Store,4.5,2018-11-11,,TV,0,0,2023-11-05,"Thriller, Romance, Documentary",Romance,Content,8.6,2,1876,,5489.0,0,0,0,1,1,0,1,0
CUST09007,Netflix,Basic,199.0,36,47.1,6,7.9,1,0,India,Bangalore,Male,41,Credit Card,0,1,App Store,2.9,2021-09-21,,Tablet,1,0,2023-11-09,"Comedy, Thriller, Documentary",Thriller,Technical,5.6,0,831,,7164.0,0,0,1,1,0,0,1,0
CUST09008,Hotstar,Mobile,149.0,14,1.0,3,0.3,0,0,India,Delhi,Female,59,UPI,0,0,Referral,4.5,2022-03-25,,Mobile,0,0,2023-12-08,,,,8.7,0,646,,2086.0,0,0,0,0,0,0,0,0
CUST09009,Hotstar,Super,299.0,59,54.5,3,18.2,0,0,Canada,Montreal,Male,60,Wallet,0,0,Ads,5.0,2019-07-24,,Mobile,1,0,2023-11-04,Documentary,Documentary,,10.0,2,1621,,17641.0,0,0,0,0,0,0,1,0
CUST09010,Netflix,Standard,499.0,26,41.5,5,8.3,1,1,India,Delhi,Male,49,Wallet,0,0,App Store,4.3,2020-11-01,2023-01-01,Desktop,0,0,2023-10-24,"Thriller, Romance",Romance,Billing,9.2,3,791,791.0,12974.0,0,0,0,1,1,0,0,0
CUST09011,Netflix,Basic,199.0,16,66.2,4,16.5,0,0,Australia,Melbourne,Male,19,Wallet,0,1,Referral,3.9,2021-02-08,,TV,0,0,2023-12-18,"Action, Comedy, Romance, Horror",Horror,,7.9,3,1056,,3184.0,1,0,1,0,1,1,0,0
CUST09012,Amazon Prime,Monthly,179.0,39,25.5,4,6.4,1,0,India,Hyderabad,Female,40,Credit Card,0,0,App Store,4.9,2019-02-01,,Tablet,0,0,2023-12-19,"Thriller, Documentary",Thriller,Billing,9.4,2,1794,,6981.0,0,0,0,1,0,0,1,0
CUST09013,Amazon Prime,Monthly,179.0,8,30.2,3,10.1,0,0,USA,Houston,Male,41,Wallet,1,1,Referral,4.2,2019-08-02,,Tablet,0,0,2023-12-12,Horror,Horror,,10.0,0,1612,,1432.0,0,0,0,0,0,1,0,0
CUST09014,Netflix,Standard,499.0,39,43.9,10,4.4,0,0,India,Bangalore,Male,50,UPI,1,0,App Store,3.8,2022-03-31,,TV,0,1,2023-12-13,"Drama, Romance, Documentary",Drama,,7.0,1,640,,19461.0,0,1,0,0,1,0,1,0
CUST09015,Netflix,Standard,499.0,18,69.0,5,13.8,0,0,USA,New York,Female,41,Wallet,1,1,Referral,3.6,2019-12-10,,TV,0,0,2023-10-22,,,,8.2,1,1482,,8982.0,0,0,0,0,0,0,0,0
CUST09016,Netflix,Standard,499.0,31,56.3,3,18.8,0,0,Canada,Toronto,Male,55,Debit Card,0,0,App Store,4.2,2020-03-19,,TV,0,0,2023-10-31,"Romance, Horror",Horror,,8.3,2,1382,,15469.0,0,0,0,0,1,1,0,0
CUST09017,Amazon Prime,Monthly,179.0,4,36.3,0,36.3,0,1,India,Mumbai,Male,51,UPI,0,1,Referral,5.0,2019-11-12,2020-03-12,Desktop,0,0,2023-12-30,"Documentary, Sci-Fi",Documentary,,9.6,4,121,121.0,716.0,0,0,0,0,0,0,1,1
CUST09018,Hotstar,Mobile,149.0,49,14.7,1,14.7,0,1,UK,Manchester,Male,40,Debit Card,1,0,App Store,4.2,2021-08-19,2025-09-19,Tablet,0,1,2023-11-21,"Action, Thriller, Romance, Documentary",Romance,,7.6,3,1492,1492.0,7301.0,1,0,0,1,1,0,1,0
CUST09019,Netflix,Premium,499.0,22,36.7,8,4.6,0,1,UK,Birmingham,Male,22,Debit Card,1,0,Organic,4.9,2018-06-13,2020-04-13,Tablet,0,1,2023-10-02,"Romance, Horror, Documentary, Sci-Fi",Documentary,,10.0,1,670,670.0,10978.0,0,0,0,0,1,1,1,1
CUST09020,Netflix,Standard,499.0,50,52.2,1,52.2,0,1,India,Chennai,Male,40,Debit Card,0,0,App Store,4.0,2022-01-14,2026-03-14,Desktop,0,1,2023-11-08,Romance,Romance,,9.2,1,1520,1520.0,24950.0,0,0,0,0,1,0,0,0
CUST09021,Netflix,Premium,499.0,44,20.2,5,4.0,0,1,Canada,Toronto,Male,41,Wallet,1,0,App Store,4.1,2021-05-20,2025-01-20,Mobile,0,0,2023-10-31,"Comedy, Documentary, Sci-Fi",Sci-Fi,,7.8,2,1341,1341.0,21956.0,0,0,1,0,0,0,1,1
CUST09022,Amazon Prime,Monthly,179.0,51,57.6,2,28.8,0,0,India,Chennai,Female,63,UPI,0,0,Organic,4.7,2023-07-06,,Tablet,0,0,2023-11-18,"Drama, Thriller, Romance, Sci-Fi",Thriller,,10.0,5,178,,9129.0,0,1,0,1,1,0,0,1
CUST09023,Netflix,Basic,199.0,56,42.3,5,8.5,2,1,India,Bangalore,Male,48,UPI,1,1,App Store,4.2,2020-07-19,2025-03-19,TV,0,0,2023-12-27,"Action, Comedy, Thriller, Romance, Documentary",Action,Content,6.6,1,1704,1704.0,11144.0,1,0,1,1,1,0,1,0
CUST09024,Hotstar,Super,299.0,16,46.5,5,9.3,0,0,India,Delhi,Male,62,Debit Card,0,0,Organic,5.0,2018-02-03,,Mobile,0,1,2023-10-08,"Action, Drama, Thriller, Documentary, Sci-Fi",Thriller,,9.2,1,2157,,4784.0,1,1,0,1,0,0,1,1
CUST09025,Netflix,Basic,199.0,19,0.0,4,0.0,1,0,Other,Dubai,Female,60,UPI,0,1,Ads,3.6,2018-04-11,,Tablet,0,0,2023-10-23,"Comedy, Sci-Fi",Comedy,Content,7.6,0,2090,,3781.0,0,0,1,0,0,0,0,1
CUST09026,Netflix,Basic,199.0,38,69.6,5,13.9,0,0,India,Chennai,Female,27,UPI,1,0,Organic,3.9,2021-06-23,,Mobile,0,0,2023-11-25,"Action, Comedy, Romance, Sci-Fi",Action,,7.3,1,921,,7562.0,1,0,1,0,1,0,0,1
CUST09027,Netflix,Premium,499.0,36,48.3,4,12.1,0,0,India,Bangalore,Male,62,Debit Card,0,1,Ads,3.5,2022-01-14,,Desktop,0,1,2023-11-17,"Romance, Documentary",Documentary,,7.5,1,716,,17964.0,0,0,0,0,1,0,1,0
CUST09028,Netflix,Basic,199.0,53,55.4,4,13.8,0,0,USA,Miami,Male,31,UPI,0,0,App Store,3.9,2022-01-23,,TV,0,0,2023-12-08,"Comedy, Documentary",Comedy,,6.8,2,707,,10547.0,0,0,1,0,0,0,1,0
